Date,Open,High,Low,Close,Adj Close,Volume
2015-06-22,459.600006,467.750000,456.000000,465.774994,401.978668,1651062
2015-06-23,469.850006,474.674988,462.625000,463.725006,400.209442,2200268
2015-06-24,464.500000,471.950012,464.250000,469.049988,404.805145,2617310
2015-06-25,465.000000,466.524994,456.899994,463.049988,399.626862,3102502
2015-06-26,463.500000,480.000000,463.500000,478.625000,413.068634,3170238
2015-06-29,466.000000,474.725006,459.700012,464.200012,400.619476,2336726
2015-06-30,463.774994,464.774994,455.500000,459.875000,396.886841,3974968
2015-07-01,458.625000,474.500000,458.549988,472.024994,407.372650,2148066
2015-07-02,472.600006,479.975006,470.250000,477.250000,411.881958,1977048
2015-07-03,473.500000,484.500000,470.000000,482.450012,416.369720,1725652
2015-07-06,472.549988,487.750000,471.750000,484.975006,418.548828,1624082
2015-07-07,482.500000,483.899994,466.500000,468.149994,404.028320,2544644
2015-07-08,462.500000,473.500000,462.500000,466.500000,402.604340,2349626
2015-07-09,469.500000,469.500000,456.125000,458.725006,395.894257,2299680
2015-07-10,465.000000,465.000000,458.524994,462.825012,399.432739,2360456
2015-07-13,467.450012,481.500000,467.299988,480.424988,414.622131,2415516
2015-07-14,481.500000,484.000000,474.000000,477.475006,412.076202,2424140
2015-07-15,475.975006,478.725006,471.500000,474.075012,409.141846,2391962
2015-07-16,479.399994,481.799988,472.524994,478.274994,412.766571,1770108
2015-07-17,481.500000,486.500000,476.274994,477.700012,412.270355,2073870
2015-07-20,478.350006,479.899994,471.500000,473.325012,408.494507,1413184
2015-07-21,474.200012,495.000000,473.950012,487.399994,420.641724,3963108
2015-07-22,487.399994,492.975006,483.649994,491.524994,424.201813,1401298
2015-07-23,492.000000,497.475006,482.799988,485.024994,418.592041,1595332
2015-07-24,490.350006,490.350006,475.274994,476.325012,411.083618,2367716
2015-07-27,475.924988,479.125000,461.625000,468.549988,404.373535,3351408
2015-07-28,468.850006,474.475006,460.075012,461.674988,398.440277,2392180
2015-07-29,467.000000,477.000000,462.649994,475.674988,410.522644,2906782
2015-07-30,479.950012,486.500000,476.524994,478.950012,413.349121,3093446
2015-07-31,478.000000,503.000000,478.000000,499.125000,430.760864,3933792
2015-08-03,476.225006,481.725006,467.149994,469.424988,405.128723,7071618
2015-08-04,471.299988,475.000000,465.000000,466.450012,402.561249,3809446
2015-08-05,469.450012,472.500000,465.600006,468.700012,404.503082,2358616
2015-08-06,473.100006,475.000000,470.825012,473.000000,408.214050,1869728
2015-08-07,473.000000,473.625000,467.750000,469.674988,409.675110,1818186
2015-08-10,469.625000,475.000000,465.049988,468.225006,408.410370,2216746
2015-08-11,470.600006,473.000000,468.500000,470.200012,410.133087,1718378
2015-08-12,470.899994,486.799988,470.350006,485.399994,423.391235,4219772
2015-08-13,488.899994,494.450012,478.049988,482.774994,421.101563,3156994
2015-08-14,483.549988,491.950012,480.924988,486.850006,424.656067,1578496
2015-08-17,488.200012,490.100006,481.000000,484.225006,422.366394,1681246
2015-08-18,486.975006,492.975006,482.500000,484.799988,422.867859,3223016
2015-08-19,487.524994,498.850006,485.750000,494.075012,430.958038,3291464
2015-08-20,496.225006,496.225006,478.250000,480.625000,419.226318,2518670
2015-08-21,478.500000,488.750000,470.000000,482.450012,420.818115,3595260
2015-08-24,472.000000,474.399994,459.524994,463.950012,404.681458,4216894
2015-08-25,465.000000,466.850006,444.950012,457.024994,398.641113,5470038
2015-08-26,456.049988,467.450012,442.000000,455.000000,396.874878,4808772
2015-08-27,454.049988,463.975006,452.700012,456.549988,398.226776,4055770
2015-08-28,462.299988,477.450012,462.250000,476.100006,415.279358,3081798
2015-08-31,479.100006,490.000000,479.100006,485.524994,423.500244,5442574
2015-09-01,483.500000,488.250000,463.000000,476.000000,415.192078,2847484
2015-09-02,475.000000,484.475006,472.049988,474.450012,413.840057,4090120
2015-09-03,481.000000,483.375000,475.250000,480.500000,419.117249,2251964
2015-09-04,479.125000,482.174988,468.000000,470.149994,410.089417,2665780
2015-09-07,470.000000,472.475006,457.500000,460.424988,401.606781,1340504
2015-09-08,459.000000,472.024994,459.000000,468.174988,408.366791,2376662
2015-09-09,471.500000,478.000000,469.000000,471.600006,411.354218,2106428
2015-09-10,466.500000,468.000000,454.500000,457.950012,399.447906,4118846
2015-09-11,460.500000,462.475006,453.225006,460.100006,401.323303,2202750
2015-09-14,460.600006,465.500000,458.600006,464.274994,404.964966,1539742
2015-09-15,465.000000,465.799988,460.500000,464.399994,405.074005,2451676
2015-09-16,469.000000,473.825012,465.075012,469.450012,409.478851,1801066
2015-09-18,477.000000,477.950012,468.799988,475.274994,414.559723,2847952
2015-09-21,471.024994,484.625000,470.850006,472.000000,411.703094,1972562
2015-09-22,473.500000,482.750000,465.500000,467.500000,407.777954,3214488
2015-09-23,467.500000,467.500000,456.375000,463.549988,404.332520,2276518
2015-09-24,464.000000,479.250000,463.799988,477.475006,416.478699,3062620
2015-09-28,478.000000,482.225006,472.500000,475.250000,414.537933,1557438
2015-09-29,470.000000,480.250000,470.000000,476.850006,415.933502,2818428
2015-09-30,481.000000,494.850006,476.924988,491.075012,428.341370,3516284
2015-10-01,445.000000,457.399994,417.424988,428.524994,373.781891,26766424
2015-10-05,422.850006,435.399994,419.024994,429.950012,375.024902,13383762
2015-10-06,431.500000,434.000000,424.350006,426.799988,372.277283,5909462
2015-10-07,422.500000,424.375000,405.549988,408.600006,356.402252,13752674
2015-10-08,414.399994,418.700012,406.250000,414.325012,361.395935,16981832
2015-10-09,417.750000,425.399994,416.750000,424.600006,370.358368,9468336
2015-10-12,429.500000,430.475006,414.825012,427.549988,372.931427,4835846
2015-10-13,426.000000,426.500000,413.174988,414.950012,361.941071,5837378
2015-10-14,414.500000,419.475006,412.500000,416.774994,363.532959,2702158
2015-10-15,417.500000,419.450012,414.000000,417.500000,364.165344,3644676
2015-10-16,418.024994,422.875000,417.500000,420.575012,366.847473,2270164
2015-10-19,415.000000,430.500000,409.350006,428.875000,374.087128,10051980
2015-10-20,429.500000,434.250000,424.225006,432.149994,376.943848,5670558
2015-10-21,433.399994,434.475006,426.049988,431.524994,380.804596,2594696
2015-10-23,433.500000,434.950012,424.000000,426.475006,380.760010,3064858
2015-10-26,429.674988,434.325012,428.549988,431.774994,385.491821,4157440
2015-10-27,431.500000,437.000000,427.299988,433.825012,387.322021,3081400
2015-10-28,433.500000,440.000000,427.000000,438.774994,391.741486,3351280
2015-10-29,438.850006,442.600006,436.625000,437.950012,391.004913,4243554
2015-10-30,438.000000,438.500000,433.774994,435.850006,389.130005,2655794
2015-11-02,437.500000,440.450012,435.049988,438.149994,391.183441,2020104
2015-11-03,438.125000,440.950012,437.125000,438.049988,391.094116,2115610
2015-11-04,439.500000,442.200012,437.500000,440.799988,393.549347,1683688
2015-11-05,440.799988,441.899994,437.024994,438.750000,391.719147,2370498
2015-11-06,438.750000,444.750000,437.299988,442.725006,395.268097,2653852
2015-11-09,439.450012,442.500000,435.049988,441.250000,393.951233,3043880
2015-11-10,438.125000,439.924988,423.600006,425.649994,380.023407,1678382
2015-11-13,412.500000,428.399994,411.600006,421.700012,376.496796,2950796
2015-11-16,414.049988,421.200012,412.500000,419.299988,374.354034,2876114
2015-11-17,422.250000,429.950012,417.875000,428.375000,382.456329,3405776
2015-11-18,426.975006,426.975006,417.625000,422.825012,377.501221,3046948
2015-11-19,425.000000,438.424988,423.024994,436.975006,390.134430,3528336
2015-11-20,436.000000,437.200012,427.750000,433.274994,386.831085,3386922
2015-11-23,431.000000,433.975006,429.299988,431.875000,385.581146,1179312
2015-11-24,431.049988,436.250000,428.299988,433.100006,386.674835,2248674
2015-11-26,430.600006,434.500000,428.424988,431.450012,385.201721,2081658
2015-11-27,432.000000,437.500000,431.600006,436.274994,389.509460,1580942
2015-11-30,436.075012,440.875000,431.325012,435.475006,388.795166,5165146
2015-12-01,435.475006,442.850006,434.524994,438.850006,391.808472,2547178
2015-12-02,441.000000,441.000000,428.000000,429.825012,383.750854,2575382
2015-12-03,428.000000,428.000000,424.625000,425.575012,379.956421,3836614
2015-12-04,424.625000,425.000000,415.575012,418.000000,373.193359,3778328
2015-12-07,420.100006,426.424988,417.000000,421.149994,376.005737,2622184
2015-12-08,420.825012,433.950012,420.825012,429.024994,383.036652,3176258
2015-12-09,428.500000,428.500000,419.850006,422.125000,376.876160,2604402
2015-12-10,422.000000,425.000000,418.500000,422.850006,377.523499,1837816
2015-12-11,424.950012,424.950012,418.125000,420.299988,375.246826,1062294
2015-12-14,421.500000,426.325012,413.000000,420.424988,375.358490,1536460
2015-12-15,424.850006,424.850006,420.450012,422.600006,377.300323,1609352
2015-12-16,424.649994,429.899994,421.350006,423.524994,378.126190,1630720
2015-12-17,425.725006,432.149994,423.625000,430.225006,384.107941,1939764
2015-12-18,430.000000,432.500000,422.450012,423.075012,377.724396,2838258
2015-12-21,422.500000,428.975006,421.575012,427.725006,381.876007,917704
2015-12-22,427.500000,427.725006,422.924988,424.625000,379.108215,1436920
2015-12-23,425.000000,432.725006,424.750000,431.899994,385.603424,1346418
2015-12-24,430.350006,433.000000,427.774994,430.149994,384.040985,741556
2015-12-28,429.250000,437.000000,426.924988,433.850006,387.344421,1803666
2015-12-29,432.475006,433.000000,423.274994,427.250000,381.451935,2285528
2015-12-30,427.424988,429.250000,419.000000,420.250000,375.202209,1752074
2015-12-31,418.500000,430.000000,418.475006,427.549988,381.719727,1747706
2016-01-01,427.549988,427.549988,421.750000,422.924988,377.590485,970392
2016-01-04,420.500000,427.475006,418.725006,422.975006,377.635162,2172072
2016-01-05,424.475006,425.524994,418.200012,421.399994,376.228973,1465382
2016-01-06,426.850006,426.850006,418.500000,420.700012,375.604034,2797870
